module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
oplus_lock_torture,oplus_lock_torture,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_lock_torture.ko,misc,0,0,76,0,0,0,5,71,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,memset=crc(110f4d3a!=dcb764ad);kthread_create_on_node=crc(7672ba8d!=ba0aee2e);_printk=crc(16b5b21d!=92997ed8);wake_up_process=crc(b40d9875!=ce5bc4d0);d_oplus_locking=missing;proc_mkdir=crc(17dad4e0!=7518b5f0);proc_create=crc(bcb84f5d!=b4028d67);kernfs_path_from_node=crc(3b093326!=98f09577)
oplus_locking_strategy,oplus_locking_strategy,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_locking_strategy.ko,misc,0,0,131,0,0,0,16,115,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,test_task_ux=missing;task_rq_lock=crc(6585c98e!=5334c021);update_rq_clock=crc(3844345e!=c9175738);__trace_bprintk=crc(044d6710!=a20d01ba);raw_spin_rq_unlock=crc(3844345e!=c062fead);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__warn_printk=crc(1127e91b!=56470118);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_magcvr_ak09973,oplus_magcvr_ak09973,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_magcvr_ak09973.ko,misc,1,0,22,0,0,0,5,17,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);i2c_register_driver=crc(6f0760fb!=2ff78d9b);i2c_del_driver=crc(ef821497!=84dd786f);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);alloc_for_magcvr=missing;kfree=crc(31359e90!=037a0cba)
oplus_magcvr_mkh100a,oplus_magcvr_mkh100a,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_magcvr_mkh100a.ko,misc,0,0,17,0,0,0,4,13,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);__platform_driver_register=crc(26d0cf2d!=12db679a);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);alloc_for_magcvr=missing;kfree=crc(31359e90!=037a0cba);platform_get_irq=crc(a39e1523!=f7ca28dd)
oplus_magcvr_mxm1120,oplus_magcvr_mxm1120,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_magcvr_mxm1120.ko,misc,1,0,27,0,0,0,5,22,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);i2c_register_driver=crc(6f0760fb!=2ff78d9b);i2c_del_driver=crc(ef821497!=84dd786f);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);alloc_for_magcvr=missing;kfree=crc(31359e90!=037a0cba)
oplus_magcvr_notify,oplus_magcvr_notify,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_magcvr_notify.ko,misc,1,0,4,0,0,0,0,4,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,blocking_notifier_chain_register=crc(bde3e279!=d9051672);blocking_notifier_chain_unregister=crc(bde3e279!=3e54ac69);blocking_notifier_call_chain=crc(559ff49a!=482d47c8);module_layout=crc(e976b219!=21d0f8b0)
oplus_magnetic_cover,oplus_magnetic_cover,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_magnetic_cover.ko,misc,1,0,63,0,0,0,2,61,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strcmp=crc(f5df0401!=e2d5255a);_printk=crc(16b5b21d!=92997ed8);magcvr_event_call_notifier=missing;__stack_chk_fail=crc(d272d446!=f0fdf6cb);strnlen=crc(b5bedffb!=a916b694);snprintf=crc(f4386284!=656e4a6e);proc_mkdir=crc(17dad4e0!=7518b5f0);proc_create_data=crc(a7a03b02!=a2fa95a0)
oplus_mdmrst,oplus_mdmrst,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_mdmrst.ko,misc,0,0,15,0,0,0,0,15,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);memcpy=crc(8a7493b2!=4829a47e);__wake_up=crc(f7c60e8b!=e2964344);__arch_copy_to_user=crc(1f42c609!=9a85eebb);__init_waitqueue_head=crc(de463212!=d9a5ea54);misc_register=crc(d9a13df1!=25758a2c);misc_deregister=crc(78d4940f!=c3246938);strnlen=crc(b5bedffb!=a916b694)
oplus_mm_kevent,oplus_mm_kevent,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_mm_kevent.ko,mm,1,0,23,0,0,0,0,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);strcmp=crc(f5df0401!=e2d5255a);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);memcpy=crc(8a7493b2!=4829a47e);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);_printk=crc(16b5b21d!=92997ed8);__warn_printk=crc(1127e91b!=56470118);__fortify_panic=crc(31b67631!=75ca79b5)
oplus_mm_kevent_fb,oplus_mm_kevent_fb,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_mm_kevent_fb.ko,mm,1,0,36,0,0,0,2,34,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,memset=crc(110f4d3a!=dcb764ad);strnlen=crc(b5bedffb!=a916b694);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__fortify_panic=crc(31b67631!=75ca79b5);ktime_get=crc(ff9a6e5c!=b43f9365)
oplus_network_702_satellite,oplus_network_702_satellite,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_702_satellite.ko,network,0,0,42,0,0,0,0,42,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_to_irq=crc(8fdfd4d8!=7ec9701a);request_threaded_irq=crc(c407eb52!=92d5838e);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7);pm_wakeup_ws_event=crc(fc8c6e4e!=bede130a);kill_fasync=crc(7fdb15c5!=5f1c5ee2);__platform_driver_register=crc(26d0cf2d!=12db679a)
oplus_network_app_monitor,oplus_network_app_monitor,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_app_monitor.ko,network,0,0,36,0,0,0,0,36,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__alloc_skb=crc(f9414958!=f4b23bfd);genlmsg_put=crc(a1bf231c!=fc2ec3dd);nla_put=crc(d7e32719!=f9a61ed4);sk_skb_reason_drop=crc(3334991b!=dcf2c89b);init_net=crc(853101e3!=1e93e6e1);netlink_unicast=crc(89ebab58!=5e1830c0);_printk=crc(16b5b21d!=92997ed8);_raw_write_lock_bh=crc(e7251b3a!=51a511eb)
oplus_network_data_module,oplus_network_data_module,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_data_module.ko,network,0,0,88,0,0,0,0,88,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);register_tcf_proto_ops=crc(8b33ef28!=84a56ff4);unregister_tcf_proto_ops=crc(f90f2774!=0776c812);__rcu_read_lock=crc(d272d446!=8d522714);tcf_action_exec=crc(677d578a!=d9d465ee);__rcu_read_unlock=crc(d272d446!=2469810f);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e)
oplus_network_dns_cache,oplus_network_dns_cache,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_dns_cache.ko,network,0,0,34,0,0,0,8,26,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);netlink__proto__notify_message__get_packed_size=missing;netlink__proto__notify_message__pack=missing;notify_netlink_event=missing;kfree=crc(31359e90!=037a0cba);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_dns_hook,oplus_network_dns_hook,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_dns_hook.ko,network,0,0,40,0,0,0,0,40,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,memset=crc(110f4d3a!=dcb764ad);genl_register_family=crc(576db919!=10e9b022);_printk=crc(16b5b21d!=92997ed8);init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);genl_unregister_family=crc(66601109!=179a0b99);register_net_sysctl_sz=crc(de090a90!=23079474);nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a)
oplus_network_esim,oplus_network_esim,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_esim.ko,network,1,0,51,0,0,0,2,49,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);_printk=crc(16b5b21d!=92997ed8);devm_pinctrl_get=crc(b0d7647e!=1205e506);pinctrl_lookup_state=crc(4a59b739!=20dda19c);of_get_named_gpio=crc(08f8b82c!=5e292cf6);proc_create_data=crc(a7a03b02!=a2fa95a0)
oplus_network_game_first,oplus_network_game_first,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_game_first.ko,network,0,0,19,0,0,0,0,19,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);register_net_sysctl_sz=crc(de090a90!=23079474);genl_register_family=crc(576db919!=10e9b022);nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a);unregister_net_sysctl_table=crc(7a4f524e!=5ac8c04c);_printk=crc(16b5b21d!=92997ed8);genl_unregister_family=crc(66601109!=179a0b99)
oplus_network_kernel_state_monitor,oplus_network_kernel_state_monitor,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_kernel_state_monitor.ko,network,0,0,24,0,0,0,1,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);register_pm_notifier=crc(0a227d4d!=75966ec2);__platform_driver_register=crc(26d0cf2d!=12db679a);__register_chrdev=crc(2805073e!=66431d1b);class_create=crc(934914c3!=6fe9dcd4);device_create=crc(ecc3b985!=9b1faacb);class_destroy=crc(0eaa09a8!=ef27af6b);__unregister_chrdev=crc(52e65492!=6bc3fbc0)
oplus_network_linkpower_module,oplus_network_linkpower_module,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_linkpower_module.ko,network,0,0,96,0,0,0,15,81,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);_printk=crc(16b5b21d!=92997ed8);memset=crc(110f4d3a!=dcb764ad);skb_copy_bits=crc(f958eb46!=b155103a);memcpy=crc(8a7493b2!=4829a47e);bcmp=crc(5bf0d3e8!=263c3152);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_nfc_thn31,oplus_network_nfc_thn31,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_nfc_thn31.ko,network,0,0,103,0,0,0,0,103,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);proc_create=crc(bcb84f5d!=b4028d67);_printk=crc(16b5b21d!=92997ed8);single_open=crc(d34d4b7a!=8b9c34da);seq_printf=crc(8b6a8169!=c8f2ae9d);seq_read=crc(6a5ad82b!=69cfdbb0);seq_lseek=crc(e22a5996!=e7ce721f)
oplus_network_oem_qmi,oplus_network_oem_qmi,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_oem_qmi.ko,network,1,0,32,0,0,0,0,32,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);kfree=crc(31359e90!=037a0cba);__stack_chk_fail=crc(d272d446!=f0fdf6cb);mutex_lock=crc(995658e3!=d5977bfb);_printk=crc(16b5b21d!=92997ed8);qmi_txn_init=crc(f0cd9030!=f92cee91)
oplus_network_qr_scan,oplus_network_qr_scan,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_qr_scan.ko,network,0,0,23,0,0,0,0,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);genl_register_family=crc(576db919!=10e9b022);init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);genl_unregister_family=crc(66601109!=179a0b99);nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca)
oplus_network_rf_cable_monitor,oplus_network_rf_cable_monitor,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_rf_cable_monitor.ko,network,1,0,30,0,0,0,1,29,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_get_raw_value=crc(8fdfd4d8!=a191ccd1);sprintf=crc(69b7acda!=3c3ff9fd);__check_object_size=crc(5c76e3f3!=88db9f48);__arch_copy_to_user=crc(1f42c609!=9a85eebb);__copy_overflow=crc(259423b0!=7682ba4e);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__platform_driver_register=crc(26d0cf2d!=12db679a)
oplus_network_satellite,oplus_network_satellite,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_satellite.ko,network,0,0,40,0,0,0,0,40,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_to_irq=crc(8fdfd4d8!=7ec9701a);request_threaded_irq=crc(c407eb52!=92d5838e);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7);pm_wakeup_ws_event=crc(fc8c6e4e!=bede130a);kill_fasync=crc(7fdb15c5!=5f1c5ee2);__platform_driver_register=crc(26d0cf2d!=12db679a)
oplus_network_satellite_hl7603,oplus_network_satellite_hl7603,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_satellite_hl7603.ko,network,0,0,10,0,0,0,0,10,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,i2c_smbus_write_byte_data=crc(43bdb534!=3c8b212f);_printk=crc(16b5b21d!=92997ed8);i2c_smbus_read_byte_data=crc(146604cd!=09ce5d6c);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);i2c_register_driver=crc(6f0760fb!=2ff78d9b);i2c_del_driver=crc(ef821497!=84dd786f);devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_kfree=crc(963fe25e!=5a6368f5)
oplus_network_satellite_rpc,oplus_network_satellite_rpc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_satellite_rpc.ko,network,0,0,37,0,0,0,0,37,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_to_irq=crc(8fdfd4d8!=7ec9701a);request_threaded_irq=crc(c407eb52!=92d5838e);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7);pm_wakeup_ws_event=crc(fc8c6e4e!=bede130a);kill_fasync=crc(7fdb15c5!=5f1c5ee2);__platform_driver_register=crc(26d0cf2d!=12db679a)
oplus_network_satellite_rsmc,oplus_network_satellite_rsmc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_satellite_rsmc.ko,network,0,0,84,0,0,0,0,84,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,of_find_compatible_node=crc(730d7351!=f3cdc3c6);of_find_property=crc(9a0c7532!=6b201699);_printk=crc(16b5b21d!=92997ed8);kthread_create_on_node=crc(7672ba8d!=ba0aee2e);wake_up_process=crc(b40d9875!=ce5bc4d0);regmap_update_bits_base=crc(807ee877!=576b05bf);gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_set_raw_value=crc(ffbbe456!=64748600)
oplus_network_sched,oplus_network_sched,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_sched.ko,network,0,0,49,0,0,0,0,49,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);register_qdisc=crc(8cfed007!=5b0f0aca);unregister_qdisc=crc(b00b69c3!=981b633b);tcf_classify=crc(40692198!=7705339f);__stack_chk_fail=crc(d272d446!=f0fdf6cb);ktime_get=crc(ff9a6e5c!=b43f9365);qdisc_watchdog_schedule_range_ns=crc(b21001fc!=34dcb3b5);alt_cb_patch_nops=crc(b8c8345a!=a65c6def)
oplus_network_score,oplus_network_score,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_score.ko,network,0,0,39,0,0,0,1,38,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,ktime_get=crc(ff9a6e5c!=b43f9365);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_printk=crc(16b5b21d!=92997ed8);jiffies=crc(f2a4b08a!=15ba50a6);jiffies_to_msecs=crc(693ab53d!=37befc70);kfree=crc(31359e90!=037a0cba);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_sim_detect,oplus_network_sim_detect,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_sim_detect.ko,network,1,0,20,0,0,0,1,19,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);_printk=crc(16b5b21d!=92997ed8);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_get_named_gpio=crc(08f8b82c!=5e292cf6);proc_create_data=crc(a7a03b02!=a2fa95a0);of_property_read_string=crc(fc9f25c0!=af7cb74b);strcmp=crc(f5df0401!=e2d5255a)
oplus_network_snapshot,oplus_network_snapshot,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_snapshot.ko,network,0,0,44,0,0,0,17,27,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);_printk=crc(16b5b21d!=92997ed8);register_netlink_request=missing;nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a);init_timer_key=crc(534026f3!=c6f46339);jiffies=crc(f2a4b08a!=15ba50a6);mod_timer=crc(03dbf6a5!=c38c83b8)
oplus_network_stats_calc,oplus_network_stats_calc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_stats_calc.ko,network,0,0,29,0,0,0,0,29,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,genl_register_family=crc(576db919!=10e9b022);_printk=crc(16b5b21d!=92997ed8);init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);genl_unregister_family=crc(66601109!=179a0b99);register_net_sysctl_sz=crc(de090a90!=23079474);nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a);unregister_net_sysctl_table=crc(7a4f524e!=5ac8c04c)
oplus_network_tcpdump_enhance,oplus_network_tcpdump_enhance,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_tcpdump_enhance.ko,network,0,0,27,0,0,0,0,27,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=1e93e6e1);nf_register_net_hooks=crc(43c0d9ee!=ecf29858);_printk=crc(16b5b21d!=92997ed8);nf_unregister_net_hooks=crc(58be22b4!=ccf1f61a);timer_delete_sync=crc(5f54576f!=82ee90dc);init_timer_key=crc(534026f3!=c6f46339);jiffies=crc(f2a4b08a!=15ba50a6);mod_timer=crc(03dbf6a5!=c38c83b8)
oplus_network_tuning,oplus_network_tuning,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_tuning.ko,network,0,0,53,0,0,0,12,41,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_printk=crc(16b5b21d!=92997ed8);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);preempt_schedule_notrace=crc(d272d446!=f70e4a4d);strncmp=crc(d6761c95!=5a921311);netlink__proto__response_message__get_packed_size=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991)
oplus_network_vip_task,oplus_network_vip_task,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_vip_task.ko,network,0,0,36,0,0,0,8,28,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,netlink__proto__notify_message__get_packed_size=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);netlink__proto__notify_message__pack=missing;notify_netlink_event=missing;kfree=crc(31359e90!=037a0cba);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_vnet,oplus_network_vnet,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_network_vnet.ko,network,0,0,40,0,0,0,0,40,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);memset=crc(110f4d3a!=dcb764ad);rtnl_lock=crc(d272d446!=c7a4fbed);__rtnl_link_register=crc(06573fd1!=83a6707c);alloc_netdev_mqs=crc(40ffd6be!=941d9b86);register_netdevice=crc(a72c5044!=825d964d);rtnl_unlock=crc(d272d446!=6e720ff2);init_net=crc(853101e3!=1e93e6e1)
oplus_nfc,oplus_nfc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_nfc.ko,misc,0,0,28,0,0,0,2,26,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);strstr=crc(719e716c!=1e6d26a8);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_overlay,oplus_overlay,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_overlay.ko,misc,0,0,215,0,0,0,0,215,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,vfs_listxattr=crc(147e5969!=f4ce0afc);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kvmalloc_node_noprof=crc(08eff872!=31f2a14c);kvfree_call_rcu=crc(8bc85faa!=44c10a52);strnlen=crc(b5bedffb!=a916b694);security_inode_copy_up_xattr=crc(0ca8fce0!=3197009f);strcmp=crc(f5df0401!=e2d5255a);vfs_getxattr=crc(46a5910b!=9d80212d)
oplus_patch,oplus_patch,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_patch.ko,misc,0,0,40,0,0,0,0,40,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);__get_task_comm=crc(18ad0c07!=ff2cba95);strnlen=crc(b5bedffb!=a916b694);sized_strscpy=crc(8f8e273c!=476b165a);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__fortify_panic=crc(31b67631!=75ca79b5);mutex_lock=crc(995658e3!=d5977bfb);strcmp=crc(f5df0401!=e2d5255a)
oplus_power_hook,oplus_power_hook,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_power_hook.ko,misc,0,0,37,0,0,0,0,37,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,memset=crc(110f4d3a!=dcb764ad);strncpy=crc(11ce17c6!=9166fada);alloc_workqueue=crc(c531e61f!=49cd25ed);register_kretprobe=crc(2a38fe47!=91d6dc40);_printk=crc(16b5b21d!=92997ed8);register_kprobe=crc(cca4d86f!=0472cf3b);proc_create=crc(bcb84f5d!=b4028d67);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc)
oplus_rpmh_statics,oplus_rpmh_statics,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_rpmh_statics.ko,misc,0,0,15,0,0,0,0,15,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);of_find_matching_node_and_match=crc(02b96e10!=bef74f76);get_drvdata=crc(35032efa!=b46b756d);kobject_create_and_add=crc(3e531720!=2d405891);sysfs_create_file_ns=crc(73909de4!=42aac25f);__stack_chk_fail=crc(d272d446!=f0fdf6cb);sysfs_remove_file_ns=crc(ff358721!=92495308);kobject_del=crc(1291a453!=babc5cdd)
oplus_secure_common,oplus_secure_common,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/oplus_secure_common.ko,misc,1,0,29,0,0,0,0,29,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);iounmap=crc(fbb66790!=edc03953);_printk=crc(16b5b21d!=92997ed8);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);_dev_err=crc(6b10178d!=b4ce05a5)
