module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
oplus_network_game_first,oplus_network_game_first,device/oneplus/infiniti-kernel/oplus_network_game_first.ko,network,0,0,19,0,0,0,0,19,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=66460e0d);nf_register_net_hooks=crc(43c0d9ee!=f18a1153);register_net_sysctl_sz=crc(de090a90!=f8637b95);genl_register_family=crc(576db919!=47c36fbe);nf_unregister_net_hooks=crc(58be22b4!=28512f5a);unregister_net_sysctl_table=crc(7a4f524e!=5ac8c04c);_printk=crc(16b5b21d!=92997ed8);genl_unregister_family=crc(66601109!=6cb2a46a)
oplus_network_kernel_state_monitor,oplus_network_kernel_state_monitor,device/oneplus/infiniti-kernel/oplus_network_kernel_state_monitor.ko,network,0,0,24,0,0,0,1,23,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);register_pm_notifier=crc(0a227d4d!=9cc4f70a);__platform_driver_register=crc(26d0cf2d!=dda9df08);__register_chrdev=crc(2805073e!=4004f5b8);class_create=crc(934914c3!=73ab41b8);device_create=crc(ecc3b985!=ccdf99ab);class_destroy=crc(0eaa09a8!=9b827076);__unregister_chrdev=crc(52e65492!=6bc3fbc0)
oplus_network_linkpower_module,oplus_network_linkpower_module,device/oneplus/infiniti-kernel/oplus_network_linkpower_module.ko,network,0,0,96,0,0,0,15,81,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);_printk=crc(16b5b21d!=92997ed8);memset=crc(110f4d3a!=dcb764ad);skb_copy_bits=crc(f958eb46!=131c942e);memcpy=crc(8a7493b2!=4829a47e);bcmp=crc(5bf0d3e8!=263c3152);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_nfc_thn31,oplus_network_nfc_thn31,device/oneplus/infiniti-kernel/oplus_network_nfc_thn31.ko,network,0,0,103,0,0,0,1,102,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);proc_create=crc(bcb84f5d!=4c5e9ba6);_printk=crc(16b5b21d!=92997ed8);single_open=crc(d34d4b7a!=a9dab572);seq_printf=crc(8b6a8169!=7eb5779c);seq_read=crc(6a5ad82b!=643bb3f4);seq_lseek=crc(e22a5996!=f7924c7d)
oplus_network_oem_qmi,oplus_network_oem_qmi,device/oneplus/infiniti-kernel/oplus_network_oem_qmi.ko,network,1,0,32,0,0,0,0,32,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);kfree=crc(31359e90!=037a0cba);__stack_chk_fail=crc(d272d446!=f0fdf6cb);mutex_lock=crc(995658e3!=d5977bfb);_printk=crc(16b5b21d!=92997ed8);qmi_txn_init=crc(f0cd9030!=477da840)
oplus_network_qr_scan,oplus_network_qr_scan,device/oneplus/infiniti-kernel/oplus_network_qr_scan.ko,network,0,0,23,0,0,0,0,23,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);genl_register_family=crc(576db919!=47c36fbe);init_net=crc(853101e3!=66460e0d);nf_register_net_hooks=crc(43c0d9ee!=f18a1153);genl_unregister_family=crc(66601109!=6cb2a46a);nf_unregister_net_hooks=crc(58be22b4!=28512f5a);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca)
oplus_network_rf_cable_monitor,oplus_network_rf_cable_monitor,device/oneplus/infiniti-kernel/oplus_network_rf_cable_monitor.ko,network,1,0,30,0,0,0,2,28,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,gpio_to_desc=crc(a49e2188!=5a24a77c);gpiod_get_raw_value=crc(8fdfd4d8!=e4890657);sprintf=crc(69b7acda!=3c3ff9fd);__check_object_size=missing;__arch_copy_to_user=crc(1f42c609!=6cbbfc54);__copy_overflow=crc(259423b0!=7682ba4e);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__platform_driver_register=crc(26d0cf2d!=dda9df08)
oplus_network_satellite,oplus_network_satellite,device/oneplus/infiniti-kernel/oplus_network_satellite.ko,network,0,0,40,0,0,0,1,39,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);gpio_to_desc=crc(a49e2188!=5a24a77c);gpiod_to_irq=crc(8fdfd4d8!=5f93cf57);request_threaded_irq=crc(c407eb52!=92d5838e);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7);pm_wakeup_ws_event=crc(fc8c6e4e!=b52ce8e6);kill_fasync=crc(7fdb15c5!=96427431);__platform_driver_register=crc(26d0cf2d!=dda9df08)
oplus_network_satellite_hl7603,oplus_network_satellite_hl7603,device/oneplus/infiniti-kernel/oplus_network_satellite_hl7603.ko,network,0,0,10,0,0,0,0,10,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,i2c_smbus_write_byte_data=crc(43bdb534!=3e377a87);_printk=crc(16b5b21d!=92997ed8);i2c_smbus_read_byte_data=crc(146604cd!=751040b9);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);i2c_register_driver=crc(6f0760fb!=b84054a9);i2c_del_driver=crc(ef821497!=938a618b);devm_kmalloc=crc(d1263f9d!=9601551a);devm_kfree=crc(963fe25e!=36aa809e)
oplus_network_satellite_rpc,oplus_network_satellite_rpc,device/oneplus/infiniti-kernel/oplus_network_satellite_rpc.ko,network,0,0,37,0,0,0,0,37,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);gpio_to_desc=crc(a49e2188!=5a24a77c);gpiod_to_irq=crc(8fdfd4d8!=5f93cf57);request_threaded_irq=crc(c407eb52!=92d5838e);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7);pm_wakeup_ws_event=crc(fc8c6e4e!=b52ce8e6);kill_fasync=crc(7fdb15c5!=96427431);__platform_driver_register=crc(26d0cf2d!=dda9df08)
oplus_network_satellite_rsmc,oplus_network_satellite_rsmc,device/oneplus/infiniti-kernel/oplus_network_satellite_rsmc.ko,network,0,0,84,0,0,0,0,84,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,of_find_compatible_node=crc(730d7351!=9420f854);of_find_property=crc(9a0c7532!=4d1675b6);_printk=crc(16b5b21d!=92997ed8);kthread_create_on_node=crc(7672ba8d!=d3bb11aa);wake_up_process=crc(b40d9875!=c6fb9341);regmap_update_bits_base=crc(807ee877!=1ac5d5d4);gpio_to_desc=crc(a49e2188!=5a24a77c);gpiod_set_raw_value=crc(ffbbe456!=cfc9d9bf)
oplus_network_sched,oplus_network_sched,device/oneplus/infiniti-kernel/oplus_network_sched.ko,network,0,0,49,0,0,0,0,49,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);register_qdisc=crc(8cfed007!=c281a010);unregister_qdisc=crc(b00b69c3!=d76d3b26);tcf_classify=crc(40692198!=824b520d);__stack_chk_fail=crc(d272d446!=f0fdf6cb);ktime_get=crc(ff9a6e5c!=b43f9365);qdisc_watchdog_schedule_range_ns=crc(b21001fc!=a00b44db);alt_cb_patch_nops=crc(b8c8345a!=a65c6def)
oplus_network_score,oplus_network_score,device/oneplus/infiniti-kernel/oplus_network_score.ko,network,0,0,39,0,0,0,1,38,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,ktime_get=crc(ff9a6e5c!=b43f9365);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_printk=crc(16b5b21d!=92997ed8);jiffies=crc(f2a4b08a!=15ba50a6);jiffies_to_msecs=crc(693ab53d!=37befc70);kfree=crc(31359e90!=037a0cba);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_sim_detect,oplus_network_sim_detect,device/oneplus/infiniti-kernel/oplus_network_sim_detect.ko,network,1,0,20,0,0,0,1,19,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);_printk=crc(16b5b21d!=92997ed8);devm_kmalloc=crc(d1263f9d!=9601551a);of_get_named_gpio=crc(08f8b82c!=60133d8b);proc_create_data=crc(a7a03b02!=e3ac8466);of_property_read_string=crc(fc9f25c0!=27bdd89b);strcmp=crc(f5df0401!=e2d5255a)
oplus_network_snapshot,oplus_network_snapshot,device/oneplus/infiniti-kernel/oplus_network_snapshot.ko,network,0,0,44,0,0,0,17,27,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=66460e0d);nf_register_net_hooks=crc(43c0d9ee!=f18a1153);_printk=crc(16b5b21d!=92997ed8);register_netlink_request=missing;nf_unregister_net_hooks=crc(58be22b4!=28512f5a);init_timer_key=crc(534026f3!=c6f46339);jiffies=crc(f2a4b08a!=15ba50a6);mod_timer=crc(03dbf6a5!=c38c83b8)
oplus_network_stats_calc,oplus_network_stats_calc,device/oneplus/infiniti-kernel/oplus_network_stats_calc.ko,network,0,0,29,0,0,0,0,29,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,genl_register_family=crc(576db919!=47c36fbe);_printk=crc(16b5b21d!=92997ed8);init_net=crc(853101e3!=66460e0d);nf_register_net_hooks=crc(43c0d9ee!=f18a1153);genl_unregister_family=crc(66601109!=6cb2a46a);register_net_sysctl_sz=crc(de090a90!=f8637b95);nf_unregister_net_hooks=crc(58be22b4!=28512f5a);unregister_net_sysctl_table=crc(7a4f524e!=5ac8c04c)
oplus_network_tcpdump_enhance,oplus_network_tcpdump_enhance,device/oneplus/infiniti-kernel/oplus_network_tcpdump_enhance.ko,network,0,0,27,0,0,0,0,27,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,init_net=crc(853101e3!=66460e0d);nf_register_net_hooks=crc(43c0d9ee!=f18a1153);_printk=crc(16b5b21d!=92997ed8);nf_unregister_net_hooks=crc(58be22b4!=28512f5a);timer_delete_sync=crc(5f54576f!=82ee90dc);init_timer_key=crc(534026f3!=c6f46339);jiffies=crc(f2a4b08a!=15ba50a6);mod_timer=crc(03dbf6a5!=c38c83b8)
oplus_network_tuning,oplus_network_tuning,device/oneplus/infiniti-kernel/oplus_network_tuning.ko,network,0,0,53,0,0,0,12,41,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);_printk=crc(16b5b21d!=92997ed8);_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);preempt_schedule_notrace=crc(d272d446!=f70e4a4d);strncmp=crc(d6761c95!=5a921311);netlink__proto__response_message__get_packed_size=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991)
oplus_network_vip_task,oplus_network_vip_task,device/oneplus/infiniti-kernel/oplus_network_vip_task.ko,network,0,0,36,0,0,0,8,28,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,netlink__proto__notify_message__get_packed_size=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);netlink__proto__notify_message__pack=missing;notify_netlink_event=missing;kfree=crc(31359e90!=037a0cba);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_network_vnet,oplus_network_vnet,device/oneplus/infiniti-kernel/oplus_network_vnet.ko,network,0,0,40,0,0,0,0,40,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);memset=crc(110f4d3a!=dcb764ad);rtnl_lock=crc(d272d446!=c7a4fbed);__rtnl_link_register=crc(06573fd1!=52080167);alloc_netdev_mqs=crc(40ffd6be!=0f3e2f37);register_netdevice=crc(a72c5044!=4c4eb23d);rtnl_unlock=crc(d272d446!=6e720ff2);init_net=crc(853101e3!=66460e0d)
oplus_nfc,oplus_nfc,device/oneplus/infiniti-kernel/oplus_nfc.ko,misc,0,0,28,0,0,0,2,26,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);strstr=crc(719e716c!=1e6d26a8);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
oplus_overlay,oplus_overlay,device/oneplus/infiniti-kernel/oplus_overlay.ko,misc,0,0,215,0,0,0,0,215,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,vfs_listxattr=crc(147e5969!=0d85e1ae);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kvmalloc_node_noprof=crc(08eff872!=31f2a14c);kvfree_call_rcu=crc(8bc85faa!=44c10a52);strnlen=crc(b5bedffb!=a916b694);security_inode_copy_up_xattr=crc(0ca8fce0!=25c929b5);strcmp=crc(f5df0401!=e2d5255a);vfs_getxattr=crc(46a5910b!=6a91f73e)
oplus_patch,oplus_patch,device/oneplus/infiniti-kernel/oplus_patch.ko,misc,0,0,40,0,0,0,1,39,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);__get_task_comm=crc(18ad0c07!=6841085a);strnlen=crc(b5bedffb!=a916b694);sized_strscpy=crc(8f8e273c!=476b165a);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__fortify_panic=crc(31b67631!=75ca79b5);mutex_lock=crc(995658e3!=d5977bfb);strcmp=crc(f5df0401!=e2d5255a)
oplus_power_hook,oplus_power_hook,device/oneplus/infiniti-kernel/oplus_power_hook.ko,misc,0,0,37,0,0,0,1,36,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,memset=crc(110f4d3a!=dcb764ad);strncpy=crc(11ce17c6!=9166fada);alloc_workqueue=crc(c531e61f!=49cd25ed);register_kretprobe=crc(2a38fe47!=bc1e15ff);_printk=crc(16b5b21d!=92997ed8);register_kprobe=crc(cca4d86f!=0472cf3b);proc_create=crc(bcb84f5d!=4c5e9ba6);_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc)
oplus_rpmh_statics,oplus_rpmh_statics,device/oneplus/infiniti-kernel/oplus_rpmh_statics.ko,misc,0,0,15,0,0,0,0,15,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);of_find_matching_node_and_match=crc(02b96e10!=ff902395);get_drvdata=crc(35032efa!=b46b756d);kobject_create_and_add=crc(3e531720!=a8be50c3);sysfs_create_file_ns=crc(73909de4!=35efb410);__stack_chk_fail=crc(d272d446!=f0fdf6cb);sysfs_remove_file_ns=crc(ff358721!=134fc37e);kobject_del=crc(1291a453!=e95ac6b1)
oplus_secure_common,oplus_secure_common,device/oneplus/infiniti-kernel/oplus_secure_common.ko,misc,1,0,29,0,0,0,1,28,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);iounmap=crc(fbb66790!=edc03953);_printk=crc(16b5b21d!=92997ed8);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);_dev_err=crc(6b10178d!=89c10d29)
oplus_secure_guard_new,oplus_secure_guard_new,device/oneplus/infiniti-kernel/oplus_secure_guard_new.ko,misc,0,0,43,0,0,0,1,42,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);get_free_pages_noprof=crc(6ef23d5a!=ccf69887);d_path=crc(2143f9a4!=4ef3dade);strncmp=crc(d6761c95!=5a921311);free_pages=crc(30def38b!=4302d0eb);sprintf=crc(69b7acda!=3c3ff9fd);_printk=crc(16b5b21d!=92997ed8);find_task_by_vpid=crc(2c7840a3!=a722ced9)
oplus_sensor_deviceinfo,oplus_sensor_deviceinfo,device/oneplus/infiniti-kernel/oplus_sensor_deviceinfo.ko,misc,1,0,42,0,0,0,2,40,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);proc_mkdir=crc(17dad4e0!=6f5cba65);proc_create=crc(bcb84f5d!=4c5e9ba6);kfree=crc(31359e90!=037a0cba);stpcpy=crc(ae0e3bb4!=f4db35bc)
oplus_sensor_feedback,oplus_sensor_feedback,device/oneplus/infiniti-kernel/oplus_sensor_feedback.ko,misc,1,0,43,0,0,0,1,42,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);kasprintf=crc(ee6b5fe5!=fb384d37);kobject_uevent_env=crc(37679765!=c2f18be0);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);snprintf=crc(f4386284!=656e4a6e);sscanf=crc(f5197fd4!=bcab6ee6)
oplus_sensor_interact,oplus_sensor_interact,device/oneplus/infiniti-kernel/oplus_sensor_interact.ko,misc,1,0,47,0,0,0,2,45,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);_printk=crc(16b5b21d!=92997ed8);sprintf=crc(69b7acda!=3c3ff9fd);sscanf=crc(f5197fd4!=bcab6ee6);__stack_chk_fail=crc(d272d446!=f0fdf6cb);snprintf=crc(f4386284!=656e4a6e);_raw_spin_lock_irqsave=crc(aa615763!=34db050b)
oplus_sensor_ir_core,oplus_sensor_ir_core,device/oneplus/infiniti-kernel/oplus_sensor_ir_core.ko,misc,1,0,30,0,0,0,1,29,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);panic=crc(1127e91b!=f1e046cc);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);misc_register=crc(d9a13df1!=0a4bc86f)
oplus_sensor_kookong_ir_spi,oplus_sensor_kookong_ir_spi,device/oneplus/infiniti-kernel/oplus_sensor_kookong_ir_spi.ko,misc,1,0,19,0,0,0,4,15,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);memset=crc(110f4d3a!=dcb764ad);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__alloc_pages_noprof=crc(4a725814!=04805c72);kasan_flag_enabled=missing;oplus_ir_to_hw_data=missing;spi_sync=crc(4ad5af94!=956e4cca);__free_pages=crc(d6fc32c6!=f5faad8a)
oplus_standby_netlink,oplus_standby_netlink,device/oneplus/infiniti-kernel/oplus_standby_netlink.ko,misc,0,0,22,0,0,0,4,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__alloc_skb=crc(f9414958!=8a292505);genlmsg_put=crc(a1bf231c!=35179be6);sk_skb_reason_drop=crc(3334991b!=88ec2462);_printk=crc(16b5b21d!=92997ed8);strlen=crc(90d19584!=98cf60b3);nla_put=crc(d7e32719!=f9a61ed4);kfree=crc(31359e90!=037a0cba);netlink_unicast=crc(89ebab58!=981467e1)
oplus_sync_fence,oplus_sync_fence,device/oneplus/infiniti-kernel/oplus_sync_fence.ko,misc,1,0,61,0,0,0,0,61,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=ef09c050);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7)
oplus_sys_hans,oplus_sys_hans,device/oneplus/infiniti-kernel/oplus_sys_hans.ko,misc,0,0,48,0,0,0,1,47,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,sized_strscpy=crc(8f8e273c!=476b165a);__alloc_skb=crc(f9414958!=8a292505);genlmsg_put=crc(a1bf231c!=35179be6);nla_put=crc(d7e32719!=f9a61ed4);init_net=crc(853101e3!=66460e0d);netlink_unicast=crc(89ebab58!=981467e1);_printk=crc(16b5b21d!=92997ed8);sk_skb_reason_drop=crc(3334991b!=88ec2462)
oplus_sys_stability_helper,oplus_sys_stability_helper,device/oneplus/infiniti-kernel/oplus_sys_stability_helper.ko,misc,0,0,75,0,0,0,0,75,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,___ratelimit=crc(a3384a5c!=f5edea2e);kmem_cache_free=crc(a538a198!=e8386ccf);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__rcu_read_lock=crc(d272d446!=8d522714);__rcu_read_unlock=crc(d272d446!=2469810f);strcmp=crc(f5df0401!=e2d5255a);ktime_get=crc(ff9a6e5c!=b43f9365)
oplus_typec_switch_i2c,oplus_typec_switch_i2c,device/oneplus/infiniti-kernel/oplus_typec_switch_i2c.ko,misc,0,0,42,0,0,0,4,38,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,i2c_find_device_by_fwnode=crc(c0f0f844!=d101c44e);_printk=crc(16b5b21d!=92997ed8);_dev_info=crc(6b10178d!=8dacace4);blocking_notifier_chain_register=crc(bde3e279!=bb0c86a5);mutex_lock=crc(995658e3!=d5977bfb);usleep_range_state=crc(fdbae8c6!=c3055d20);regmap_write=crc(8b1835dc!=eab872a6);regmap_read=crc(23aa8f00!=61488f9c)
oplus_uprobe,oplus_uprobe,device/oneplus/infiniti-kernel/oplus_uprobe.ko,misc,0,0,50,0,0,0,2,48,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,init_task=crc(35075030!=8780cdbc);strcmp=crc(f5df0401!=e2d5255a);strchr=crc(c5f883ea!=349cba85);pr_storage=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);strstr=crc(719e716c!=1e6d26a8)
oplus_wifi_wsa,oplus_wifi_wsa,device/oneplus/infiniti-kernel/oplus_wifi_wsa.ko,misc,0,0,14,0,0,0,0,14,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);genl_register_family=crc(576db919!=47c36fbe);_printk=crc(16b5b21d!=92997ed8);genl_unregister_family=crc(66601109!=6cb2a46a);platform_driver_unregister=crc(8af50346!=3af3024b);kstrtoll=crc(43dff603!=3854774b);pinctrl_select_state=crc(5be6d775!=9bbeda9a);__const_udelay=crc(b7d17430!=eae3dfd6)
oplus_wificapcenter,oplus_wificapcenter,device/oneplus/infiniti-kernel/oplus_wificapcenter.ko,misc,0,0,18,0,0,0,0,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);genl_register_family=crc(576db919!=47c36fbe);init_timer_key=crc(534026f3!=c6f46339);genl_unregister_family=crc(66601109!=6cb2a46a);timer_delete=crc(5f54576f!=dc0e4855);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);memset=crc(110f4d3a!=dcb764ad)
oplus_wq_dynamic_priority,oplus_wq_dynamic_priority,device/oneplus/infiniti-kernel/oplus_wq_dynamic_priority.ko,misc,0,0,18,0,0,0,1,17,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,register_kprobe=crc(cca4d86f!=0472cf3b);for_each_kernel_tracepoint=crc(9f72f693!=0a9df53d);alloc_workqueue_attrs=crc(4759e293!=4d63c3db);alloc_workqueue=crc(c531e61f!=49cd25ed);destroy_workqueue=crc(c3325950!=8c03d20c);free_workqueue_attrs=crc(593f24c0!=f33f16d3);_printk=crc(16b5b21d!=92997ed8);tracepoint_probe_unregister=crc(15cb871d!=b980dc42)
osml_monitor,osml_monitor,device/oneplus/infiniti-kernel/osml_monitor.ko,misc,0,0,78,0,0,0,0,78,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);__cpu_possible_mask=crc(4e994f70!=de7ece30);__sw_hweight64=crc(be1fa9a4!=9f46ced8);cpu_topology=crc(545a6fb7!=e4bc4b09);proc_create=crc(bcb84f5d!=4c5e9ba6);kthread_create_on_node=crc(7672ba8d!=d3bb11aa);wake_up_process=crc(b40d9875!=c6fb9341);alloc_workqueue=crc(c531e61f!=49cd25ed)
panel_event_notifier,panel_event_notifier,device/oneplus/infiniti-kernel/panel_event_notifier.ko,misc,1,0,4,0,0,0,0,4,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);_printk=crc(16b5b21d!=92997ed8);module_layout=crc(e976b219!=38f960dd)
pci-msm-drv,pci_msm_drv,device/oneplus/infiniti-kernel/pci-msm-drv.ko,misc,1,0,201,0,0,0,5,196,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);log_write_mmio=crc(295b83ed!=c905402b);log_post_write_mmio=crc(295b83ed!=fa4d3c24);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);of_device_is_compatible=crc(c993f0e5!=9be608c5);of_find_property=crc(9a0c7532!=4d1675b6);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
pcie-pdc,pcie_pdc,device/oneplus/infiniti-kernel/pcie-pdc.ko,misc,1,0,9,0,0,0,0,9,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);log_write_mmio=crc(295b83ed!=c905402b);log_post_write_mmio=crc(295b83ed!=fa4d3c24);devm_platform_ioremap_resource=crc(acb53535!=bb5ea6b9);of_device_get_match_data=crc(be4e2011!=218d268b)
